original_proximity,filtered_proximity,slip,task_failure
572.54,572.06,0.0,1.0
570.46,572.03,0.0,1.0
571.11,571.99,0.0,1.0
572.04,571.95,0.0,1.0
572.14,571.91,0.0,1.0
571.36,571.88,0.0,1.0
571.38,571.84,0.0,1.0
572.49,571.79,0.0,1.0
570.86,571.75,0.0,1.0
573.23,571.71,0.0,1.0
571.48,571.67,0.0,1.0
571.96,571.64,0.0,1.0
570.11,571.61,0.0,1.0
572.9,571.58,0.0,1.0
572.39,571.56,0.0,1.0
572.75,571.54,0.0,1.0
568.04,571.52,0.0,1.0
569.16,571.51,0.0,1.0
573.43,571.51,0.0,1.0
572.39,571.51,0.0,1.0
572.09,571.52,0.0,1.0
570.11,571.53,0.0,1.0
571.7,571.55,0.0,1.0
570.7,571.57,0.0,1.0
570.05,571.59,0.0,1.0
572.3,571.62,0.0,1.0
572.94,571.66,0.0,1.0
571.0,571.7,0.0,1.0
571.06,571.75,0.0,1.0
571.57,571.8,0.0,1.0
572.01,571.85,0.0,1.0
571.21,571.9,0.0,1.0
573.45,571.96,0.0,1.0
572.03,572.01,0.0,1.0
572.46,572.06,0.0,1.0
573.97,572.11,0.0,1.0
572.97,572.16,0.0,1.0
571.94,572.2,0.0,1.0
569.65,572.23,0.0,1.0
573.84,572.27,0.0,1.0
571.1,572.3,0.0,1.0
573.04,572.33,0.0,1.0
571.74,572.35,0.0,1.0
574.13,572.38,0.0,1.0
571.66,572.39,0.0,1.0
573.44,572.41,0.0,1.0
572.95,572.42,0.0,1.0
572.25,572.43,0.0,1.0
572.68,572.44,0.0,1.0
571.37,572.44,0.0,1.0
571.61,572.44,0.0,1.0
572.7,572.44,0.0,1.0
571.74,572.45,0.0,1.0
573.61,572.44,0.0,1.0
571.95,572.44,0.0,1.0
572.04,572.44,0.0,1.0
573.34,572.44,0.0,1.0
574.08,572.43,0.0,1.0
571.37,572.42,0.0,1.0
572.59,572.41,0.0,1.0
572.71,572.4,0.0,1.0
572.85,572.39,0.0,1.0
570.58,572.38,0.0,1.0
574.0,572.38,0.0,1.0
571.13,572.37,0.0,1.0
573.23,572.36,0.0,1.0
570.64,572.36,0.0,1.0
572.45,572.35,0.0,1.0
572.89,572.33,0.0,1.0
573.98,572.32,0.0,1.0
570.14,572.29,0.0,1.0
573.6,572.27,0.0,1.0
570.32,572.25,0.0,1.0
573.99,572.22,0.0,1.0
569.91,572.2,0.0,1.0
574.39,572.18,0.0,1.0
571.24,572.16,0.0,1.0
574.45,572.14,0.0,1.0
569.38,572.12,0.0,1.0
576.86,572.11,0.0,1.0
568.68,572.09,0.0,1.0
577.64,572.08,0.0,1.0
564.74,572.07,0.0,1.0
582.65,572.07,0.0,1.0
552.82,572.06,0.0,1.0
746.76,748.42,0.0,1.0
748.63,748.44,0.0,1.0
749.04,748.46,0.0,1.0
748.14,748.47,0.0,1.0
748.75,748.49,0.0,1.0
748.81,748.51,0.0,1.0
748.16,748.53,0.0,1.0
748.45,748.55,0.0,1.0
748.24,748.57,0.0,1.0
749.16,748.59,0.0,1.0
748.24,748.61,0.0,1.0
749.03,748.62,0.0,1.0
749.39,748.64,0.0,1.0
748.98,748.65,0.0,1.0
747.27,748.66,0.0,1.0
749.35,748.67,0.0,1.0
748.18,748.68,0.0,1.0
749.11,748.7,0.0,1.0
748.9,748.71,0.0,1.0
748.66,748.71,0.0,1.0
747.83,748.72,0.0,1.0
749.63,748.72,0.0,1.0
749.02,748.73,0.0,1.0
748.65,748.73,0.0,1.0
749.41,748.73,0.0,1.0
749.0,748.73,0.0,1.0
747.2,748.73,0.0,1.0
750.18,748.73,0.0,1.0
747.6,748.72,0.0,1.0
748.21,748.72,0.0,1.0
749.17,748.71,0.0,1.0
749.06,748.69,0.0,1.0
748.62,748.68,0.0,1.0
748.82,748.67,0.0,1.0
749.03,748.65,0.0,1.0
749.26,748.63,0.0,1.0
747.39,748.62,0.0,1.0
748.45,748.6,0.0,1.0
748.49,748.59,0.0,1.0
749.53,748.57,0.0,1.0
748.35,748.56,0.0,1.0
749.87,748.55,0.0,1.0
748.44,748.54,0.0,1.0
749.15,748.52,0.0,1.0
745.52,748.44,0.0,1.0
746.06,748.24,0.0,1.0
750.99,747.86,0.0,1.0
748.12,747.21,0.0,1.0
747.63,746.22,0.0,1.0
748.01,744.82,0.0,1.0
750.14,742.93,0.0,1.0
748.39,740.49,0.0,1.0
749.52,737.44,0.0,1.0
748.86,733.76,1.0,1.0
748.6,729.41,1.0,1.0
748.17,724.38,1.0,1.0
748.7,718.7,1.0,1.0
748.6,712.39,1.0,1.0
748.6,705.48,1.0,1.0
748.04,698.05,1.0,1.0
746.18,690.15,1.0,1.0
702.06,681.88,1.0,1.0
657.97,673.32,1.0,1.0
635.98,664.58,1.0,1.0
616.42,655.75,1.0,1.0
604.26,646.94,1.0,1.0
591.32,638.26,1.0,1.0
582.9,629.82,1.0,1.0
571.23,621.7,1.0,1.0
564.79,614.01,1.0,1.0
565.21,606.81,1.0,1.0
564.81,600.17,1.0,1.0
565.15,594.15,1.0,1.0
564.52,588.78,1.0,1.0
566.34,584.08,1.0,1.0
566.15,580.06,0.0,1.0
565.43,576.7,0.0,1.0
567.13,573.99,0.0,1.0
566.52,571.87,0.0,1.0
567.47,570.29,0.0,1.0
566.53,569.18,0.0,1.0
568.44,568.46,0.0,1.0
567.4,568.05,0.0,1.0
566.49,567.85,0.0,1.0
569.11,567.82,0.0,1.0
569.29,567.9,0.0,1.0
567.67,568.07,0.0,1.0
566.73,568.3,0.0,1.0
567.36,568.57,0.0,1.0
567.62,568.87,0.0,1.0
566.66,569.2,0.0,1.0
569.38,569.54,0.0,1.0
569.67,569.9,0.0,1.0
570.51,570.28,0.0,1.0
568.45,570.67,0.0,1.0
571.18,571.08,0.0,1.0
570.4,571.51,0.0,1.0
571.9,571.94,0.0,1.0
572.97,572.39,0.0,1.0
575.66,572.85,0.0,1.0
573.49,573.3,0.0,1.0
577.27,573.76,0.0,1.0
574.6,574.21,0.0,1.0
577.31,574.64,0.0,1.0
576.71,575.05,0.0,1.0
574.76,575.44,0.0,1.0
576.3,575.8,0.0,1.0
577.24,576.12,0.0,1.0
577.67,576.4,0.0,1.0
579.75,576.65,0.0,1.0
576.53,576.86,0.0,1.0
578.54,577.02,0.0,1.0
578.18,577.15,0.0,1.0
577.72,577.23,0.0,1.0
580.06,577.28,0.0,1.0
581.13,577.29,0.0,1.0
579.9,577.27,0.0,1.0
578.52,577.21,0.0,1.0
577.78,577.13,0.0,1.0
577.0,577.02,0.0,1.0
574.49,576.9,0.0,1.0
574.74,576.75,0.0,1.0
575.27,576.59,0.0,1.0
575.63,576.42,0.0,1.0
576.58,576.24,0.0,1.0
575.96,576.06,0.0,1.0
575.83,575.87,0.0,1.0
576.06,575.68,0.0,1.0
575.51,575.49,0.0,1.0
575.45,575.31,0.0,1.0
573.62,575.14,0.0,1.0
573.99,574.98,0.0,1.0
574.78,574.82,0.0,1.0
573.99,574.68,0.0,1.0
573.88,574.55,0.0,1.0
573.78,574.43,0.0,1.0
574.56,574.33,0.0,1.0
574.33,574.23,0.0,1.0
574.27,574.14,0.0,1.0
574.0,574.06,0.0,1.0
573.06,573.99,0.0,1.0
572.76,573.92,0.0,1.0
573.31,573.86,0.0,1.0
574.14,573.8,0.0,1.0
574.22,573.75,0.0,1.0
573.85,573.7,0.0,1.0
573.13,573.66,0.0,1.0
574.06,573.63,0.0,1.0
573.16,573.59,0.0,1.0
572.97,573.57,0.0,1.0
572.57,573.54,0.0,1.0
574.22,573.51,0.0,1.0
573.7,573.49,0.0,1.0
574.05,573.47,0.0,1.0
572.55,573.45,0.0,1.0
574.24,573.43,0.0,1.0
574.27,573.41,0.0,1.0
573.85,573.39,0.0,1.0
572.15,573.37,0.0,1.0
574.0,573.35,0.0,1.0
572.08,573.33,0.0,1.0
573.32,573.31,0.0,1.0
572.43,573.29,0.0,1.0
573.94,573.27,0.0,1.0
572.53,573.25,0.0,1.0
572.98,573.23,0.0,1.0
574.23,573.22,0.0,1.0
572.8,573.2,0.0,1.0
575.17,573.18,0.0,1.0
572.82,573.16,0.0,1.0
572.55,573.15,0.0,1.0
572.26,573.13,0.0,1.0
574.12,573.11,0.0,1.0
571.09,573.09,0.0,1.0
573.42,573.08,0.0,1.0
573.49,573.06,0.0,1.0
573.66,573.04,0.0,1.0
572.74,573.03,0.0,1.0
572.66,573.02,0.0,1.0
574.41,573.0,0.0,1.0
573.48,572.99,0.0,1.0
572.09,572.98,0.0,1.0
571.5,572.97,0.0,1.0
572.53,572.96,0.0,1.0
574.11,572.95,0.0,1.0
573.42,572.95,0.0,1.0
571.9,572.94,0.0,1.0
572.99,572.94,0.0,1.0
572.23,572.94,0.0,1.0
572.86,572.93,0.0,1.0
573.23,572.93,0.0,1.0
573.22,572.93,0.0,1.0
573.97,572.93,0.0,1.0
572.12,572.93,0.0,1.0
572.28,572.93,0.0,1.0
573.72,572.92,0.0,1.0
573.04,572.92,0.0,1.0
573.63,572.92,0.0,1.0
572.7,572.92,0.0,1.0
572.91,572.91,0.0,1.0
572.2,572.91,0.0,1.0
573.59,572.9,0.0,1.0
573.46,572.89,0.0,1.0
571.99,572.88,0.0,1.0
572.05,572.86,0.0,1.0
573.18,572.85,0.0,1.0
573.12,572.83,0.0,1.0
573.19,572.82,0.0,1.0
573.12,572.8,0.0,1.0
572.85,572.79,0.0,1.0
571.14,572.77,0.0,1.0
573.33,572.76,0.0,1.0
573.24,572.75,0.0,1.0
573.25,572.75,0.0,1.0
573.69,572.74,0.0,1.0
571.41,572.74,0.0,1.0
572.82,572.73,0.0,1.0
571.64,572.73,0.0,1.0
572.36,572.73,0.0,1.0
572.38,572.73,0.0,1.0
571.75,572.73,0.0,1.0
573.55,572.73,0.0,1.0
571.83,572.73,0.0,1.0
574.52,572.73,0.0,1.0
573.7,572.73,0.0,1.0
573.52,572.73,0.0,1.0
572.55,572.73,0.0,1.0
570.94,572.73,0.0,1.0
572.79,572.73,0.0,1.0
574.58,572.73,0.0,1.0
573.18,572.73,0.0,1.0
572.49,572.74,0.0,1.0
571.0,572.74,0.0,1.0
573.41,572.73,0.0,1.0
571.66,572.73,0.0,1.0
573.0,572.73,0.0,1.0
572.52,572.72,0.0,1.0
573.69,572.71,0.0,1.0
570.7,572.7,0.0,1.0
572.22,572.68,0.0,1.0
573.39,572.67,0.0,1.0
574.72,572.65,0.0,1.0
572.62,572.63,0.0,1.0
573.92,572.62,0.0,1.0
570.88,572.6,0.0,1.0
573.91,572.59,0.0,1.0
572.36,572.58,0.0,1.0
572.47,572.57,0.0,1.0
571.94,572.55,0.0,1.0
573.23,572.54,0.0,1.0
570.66,572.52,0.0,1.0
573.39,572.5,0.0,1.0
572.18,572.48,0.0,1.0
572.05,572.45,0.0,1.0
570.48,572.42,0.0,1.0
574.08,572.4,0.0,1.0
570.56,572.37,0.0,1.0
573.6,572.35,0.0,1.0
571.97,572.33,0.0,1.0
575.53,572.32,0.0,1.0
571.12,572.3,0.0,1.0
575.25,572.29,0.0,1.0
569.03,572.28,0.0,1.0
575.56,572.28,0.0,1.0
567.1,572.28,0.0,1.0
580.02,572.27,0.0,1.0
558.96,572.27,0.0,1.0
750.73,748.37,0.0,1.0
746.59,748.37,0.0,1.0
749.06,748.36,0.0,1.0
747.49,748.35,0.0,1.0
748.56,748.33,0.0,1.0
748.64,748.31,0.0,1.0
747.49,748.29,0.0,1.0
749.13,748.26,0.0,1.0
746.82,748.24,0.0,1.0
748.21,748.21,0.0,1.0
748.22,748.18,0.0,1.0
747.91,748.15,0.0,1.0
748.5,748.13,0.0,1.0
747.65,748.1,0.0,1.0
747.61,748.08,0.0,1.0
747.96,748.06,0.0,1.0
748.14,748.04,0.0,1.0
748.5,748.03,0.0,1.0
747.9,748.02,0.0,1.0
747.37,748.01,0.0,1.0
748.05,748.01,0.0,1.0
747.61,748.01,0.0,1.0
748.6,748.01,0.0,1.0
748.37,748.01,0.0,1.0
747.87,748.01,0.0,1.0
747.89,748.02,0.0,1.0
747.11,748.02,0.0,1.0
747.74,748.03,0.0,1.0
747.92,748.03,0.0,1.0
749.59,748.03,0.0,1.0
748.3,748.04,0.0,1.0
747.95,748.04,0.0,1.0
747.91,748.04,0.0,1.0
747.97,748.04,0.0,1.0
747.71,748.04,0.0,1.0
748.38,748.04,0.0,1.0
747.86,748.03,0.0,1.0
748.72,748.01,0.0,1.0
747.58,747.93,0.0,1.0
747.87,747.72,0.0,1.0
747.4,747.31,0.0,1.0
748.41,746.61,0.0,1.0
748.34,745.55,0.0,1.0
748.45,744.05,0.0,1.0
748.19,742.03,0.0,1.0
746.94,739.44,0.0,1.0
747.84,736.21,0.0,1.0
748.71,732.31,1.0,1.0
746.36,727.73,1.0,1.0
748.29,722.46,1.0,1.0
748.37,716.52,1.0,1.0
748.47,709.94,1.0,1.0
747.99,702.78,1.0,1.0
747.86,695.08,1.0,1.0
743.94,686.94,1.0,1.0
699.06,678.43,1.0,1.0
655.1,669.65,1.0,1.0
625.39,660.71,1.0,1.0
605.08,651.71,1.0,1.0
594.35,642.75,1.0,1.0
583.53,633.96,1.0,1.0
572.56,625.43,1.0,1.0
564.23,617.26,1.0,1.0
560.64,609.54,1.0,1.0
560.98,602.34,1.0,1.0
563.35,595.73,1.0,1.0
562.29,589.76,1.0,1.0
560.23,584.47,1.0,1.0
564.54,579.86,0.0,1.0
564.83,575.96,0.0,1.0
563.14,572.74,0.0,1.0
564.7,570.17,0.0,1.0
562.74,568.21,0.0,1.0
562.24,566.79,0.0,1.0
564.36,565.85,0.0,1.0
563.63,565.3,0.0,1.0
565.06,565.04,0.0,1.0
565.11,564.99,0.0,1.0
565.38,565.09,0.0,1.0
565.7,565.29,0.0,1.0
563.97,565.57,0.0,1.0
564.46,565.9,0.0,1.0
563.58,566.27,0.0,1.0
565.52,566.65,0.0,1.0
566.8,567.06,0.0,1.0
566.15,567.48,0.0,1.0
567.11,567.91,0.0,1.0
569.42,568.36,0.0,1.0
567.73,568.82,0.0,1.0
571.16,569.29,0.0,1.0
572.48,569.77,0.0,1.0
570.85,570.25,0.0,1.0
572.03,570.72,0.0,1.0
573.75,571.18,0.0,1.0
573.23,571.62,0.0,1.0
574.71,572.04,0.0,1.0
572.44,572.44,0.0,1.0
573.24,572.8,0.0,1.0
574.04,573.13,0.0,1.0
575.01,573.42,0.0,1.0
574.81,573.67,0.0,1.0
573.33,573.87,0.0,1.0
574.43,574.04,0.0,1.0
576.55,574.16,0.0,1.0
575.96,574.23,0.0,1.0
578.93,574.27,0.0,1.0
577.83,574.27,0.0,1.0
577.7,574.24,0.0,1.0
573.03,574.17,0.0,1.0
574.65,574.09,0.0,1.0
571.76,573.98,0.0,1.0
572.3,573.86,0.0,1.0
572.61,573.72,0.0,1.0
573.03,573.57,0.0,1.0
572.89,573.42,0.0,1.0
572.87,573.26,0.0,1.0
572.98,573.11,0.0,1.0
573.56,572.95,0.0,1.0
571.43,572.81,0.0,1.0
571.98,572.66,0.0,1.0
570.85,572.53,0.0,1.0
572.94,572.41,0.0,1.0
568.48,572.3,0.0,1.0
571.95,572.21,0.0,1.0
572.74,572.13,0.0,1.0
572.24,572.06,0.0,1.0
573.6,572.0,0.0,1.0
572.85,571.95,0.0,1.0
571.02,571.91,0.0,1.0
572.6,571.88,0.0,1.0
570.44,571.84,0.0,1.0
572.28,571.81,0.0,1.0
571.64,571.79,0.0,1.0
572.99,571.76,0.0,1.0
571.31,571.74,0.0,1.0
571.38,571.72,0.0,1.0
571.05,571.7,0.0,1.0
571.09,571.68,0.0,1.0
571.32,571.66,0.0,1.0
572.17,571.64,0.0,1.0
570.87,571.62,0.0,1.0
571.5,571.6,0.0,1.0
571.01,571.57,0.0,1.0
573.02,571.55,0.0,1.0
572.0,571.52,0.0,1.0
570.11,571.49,0.0,1.0
571.5,571.46,0.0,1.0
573.21,571.43,0.0,1.0
571.37,571.39,0.0,1.0
570.33,571.35,0.0,1.0
571.69,571.3,0.0,1.0
572.41,571.25,0.0,1.0
570.28,571.2,0.0,1.0
572.22,571.14,0.0,1.0
571.52,571.08,0.0,1.0
571.07,571.02,0.0,1.0
569.62,570.95,0.0,1.0
572.18,570.88,0.0,1.0
570.23,570.82,0.0,1.0
570.68,570.75,0.0,1.0
570.38,570.69,0.0,1.0
569.32,570.62,0.0,1.0
570.04,570.57,0.0,1.0
569.8,570.52,0.0,1.0
570.62,570.47,0.0,1.0
570.94,570.43,0.0,1.0
569.36,570.39,0.0,1.0
570.37,570.37,0.0,1.0
570.68,570.35,0.0,1.0
570.32,570.33,0.0,1.0
568.97,570.32,0.0,1.0
570.98,570.32,0.0,1.0
570.51,570.33,0.0,1.0
569.69,570.34,0.0,1.0
570.02,570.36,0.0,1.0
570.22,570.38,0.0,1.0
571.25,570.4,0.0,1.0
570.42,570.43,0.0,1.0
570.88,570.46,0.0,1.0
569.15,570.48,0.0,1.0
570.95,570.51,0.0,1.0
572.25,570.54,0.0,1.0
569.35,570.56,0.0,1.0
570.03,570.59,0.0,1.0
570.27,570.61,0.0,1.0
571.13,570.62,0.0,1.0
571.53,570.64,0.0,1.0
570.26,570.65,0.0,1.0
571.42,570.65,0.0,1.0
571.56,570.65,0.0,1.0
570.53,570.65,0.0,1.0
571.68,570.65,0.0,1.0
568.19,570.64,0.0,1.0
572.58,570.63,0.0,1.0
571.29,570.61,0.0,1.0
570.6,570.59,0.0,1.0
568.81,570.56,0.0,1.0
570.28,570.53,0.0,1.0
570.83,570.5,0.0,1.0
571.38,570.46,0.0,1.0
569.82,570.42,0.0,1.0
570.74,570.38,0.0,1.0
568.79,570.33,0.0,1.0
570.87,570.29,0.0,1.0
570.3,570.24,0.0,1.0
570.98,570.19,0.0,1.0
570.17,570.14,0.0,1.0
572.07,570.1,0.0,1.0
570.15,570.06,0.0,1.0
568.8,570.02,0.0,1.0
569.4,569.99,0.0,1.0
568.83,569.96,0.0,1.0
567.94,569.94,0.0,1.0
572.01,569.92,0.0,1.0
568.42,569.91,0.0,1.0
570.38,569.9,0.0,1.0
569.19,569.89,0.0,1.0
570.48,569.89,0.0,1.0
567.98,569.89,0.0,1.0
571.05,569.9,0.0,1.0
568.57,569.91,0.0,1.0
570.84,569.93,0.0,1.0
568.68,569.95,0.0,1.0
572.32,569.97,0.0,1.0
569.4,570.0,0.0,1.0
571.72,570.03,0.0,1.0
569.51,570.05,0.0,1.0
570.57,570.08,0.0,1.0
569.0,570.1,0.0,1.0
569.92,570.12,0.0,1.0
570.17,570.14,0.0,1.0
572.48,570.15,0.0,1.0
568.22,570.16,0.0,1.0
569.66,570.16,0.0,1.0
569.78,570.16,0.0,1.0
572.24,570.16,0.0,1.0
569.35,570.15,0.0,1.0
571.68,570.14,0.0,1.0
569.08,570.12,0.0,1.0
571.81,570.1,0.0,1.0
567.61,570.08,0.0,1.0
572.39,570.05,0.0,1.0
568.57,570.02,0.0,1.0
574.28,569.98,0.0,1.0
562.55,569.95,0.0,1.0
569.92,569.91,0.0,1.0
572.87,569.87,0.0,1.0
571.57,569.83,0.0,1.0
568.51,569.79,0.0,1.0
571.25,569.75,0.0,1.0
567.99,569.72,0.0,1.0
570.63,569.69,0.0,1.0
567.0,569.66,0.0,1.0
574.43,569.64,0.0,1.0
564.23,569.62,0.0,1.0
578.27,569.6,0.0,1.0
554.29,569.59,0.0,1.0
747.17,748.04,0.0,1.0
749.12,748.04,0.0,1.0
748.71,748.04,0.0,1.0
747.89,748.04,0.0,1.0
746.61,748.03,0.0,1.0
749.61,748.03,0.0,1.0
746.57,748.02,0.0,1.0
749.06,748.01,0.0,1.0
748.19,748.0,0.0,1.0
748.32,747.99,0.0,1.0
748.0,747.97,0.0,1.0
748.61,747.96,0.0,1.0
747.88,747.94,0.0,1.0
748.76,747.93,0.0,1.0
746.66,747.91,0.0,1.0
749.46,747.89,0.0,1.0
747.51,747.87,0.0,1.0
749.41,747.86,0.0,1.0
746.53,747.84,0.0,1.0
749.52,747.82,0.0,1.0
742.99,747.81,0.0,1.0
745.72,747.79,0.0,1.0
749.44,747.79,0.0,1.0
747.64,747.79,0.0,1.0
749.09,747.79,0.0,1.0
746.62,747.8,0.0,1.0
747.95,747.81,0.0,1.0
748.06,747.83,0.0,1.0
748.16,747.85,0.0,1.0
747.53,747.87,0.0,1.0
748.77,747.9,0.0,1.0
747.92,747.93,0.0,1.0
747.77,747.95,0.0,1.0
747.41,747.89,0.0,1.0
747.27,747.7,0.0,1.0
748.95,747.29,0.0,1.0
747.92,746.57,0.0,1.0
748.54,745.47,0.0,1.0
748.61,743.91,0.0,1.0
749.22,741.8,0.0,1.0
747.42,739.1,0.0,1.0
748.25,735.75,0.0,1.0
750.1,731.72,1.0,1.0
747.92,727.01,1.0,1.0
746.47,721.61,1.0,1.0
749.5,715.55,1.0,1.0
748.02,708.86,1.0,1.0
748.21,701.59,1.0,1.0
747.7,693.82,1.0,1.0
745.33,685.61,1.0,1.0
690.55,677.07,1.0,1.0
644.6,668.28,1.0,1.0
620.66,659.36,1.0,1.0
600.01,650.42,1.0,1.0
587.61,641.55,1.0,1.0
580.02,632.87,1.0,1.0
570.24,624.49,1.0,1.0
565.57,616.49,1.0,1.0
562.74,608.96,1.0,1.0
565.19,601.98,1.0,1.0
564.39,595.6,1.0,1.0
562.97,589.88,1.0,1.0
565.15,584.85,1.0,1.0
565.61,580.51,0.0,1.0
563.89,576.88,0.0,1.0
566.89,573.92,0.0,1.0
565.59,571.62,0.0,1.0
565.89,569.91,0.0,1.0
565.51,568.74,0.0,1.0
567.11,568.03,0.0,1.0
568.19,567.69,0.0,1.0
566.58,567.62,0.0,1.0
567.82,567.75,0.0,1.0
564.97,568.01,0.0,1.0
567.59,568.37,0.0,1.0
566.74,568.79,0.0,1.0
568.19,569.25,0.0,1.0
568.51,569.74,0.0,1.0
569.29,570.25,0.0,1.0
569.68,570.77,0.0,1.0
570.88,571.3,0.0,1.0
571.85,571.83,0.0,1.0
575.57,572.36,0.0,1.0
574.33,572.89,0.0,1.0
575.06,573.41,0.0,1.0
578.74,573.9,0.0,1.0
575.17,574.37,0.0,1.0
577.5,574.8,0.0,1.0
576.66,575.2,0.0,1.0
577.45,575.56,0.0,1.0
581.04,575.87,0.0,1.0
577.05,576.13,0.0,1.0
578.08,576.35,0.0,1.0
577.07,576.52,0.0,1.0
575.33,576.63,0.0,1.0
577.43,576.7,0.0,1.0
578.02,576.72,0.0,1.0
580.55,576.69,0.0,1.0
579.76,576.63,0.0,1.0
579.03,576.53,0.0,1.0
576.35,576.4,0.0,1.0
575.32,576.25,0.0,1.0
573.05,576.09,0.0,1.0
572.94,575.9,0.0,1.0
575.25,575.71,0.0,1.0
573.87,575.52,0.0,1.0
576.36,575.32,0.0,1.0
575.84,575.12,0.0,1.0
575.48,574.92,0.0,1.0
574.35,574.73,0.0,1.0
574.38,574.55,0.0,1.0
572.66,574.37,0.0,1.0
573.13,574.21,0.0,1.0
573.5,574.06,0.0,1.0
573.77,573.92,0.0,1.0
573.12,573.79,0.0,1.0
572.98,573.68,0.0,1.0
573.64,573.58,0.0,1.0
574.34,573.49,0.0,1.0
572.89,573.42,0.0,1.0
572.84,573.36,0.0,1.0
572.02,573.3,0.0,1.0
573.39,573.25,0.0,1.0
572.29,573.2,0.0,1.0
573.41,573.15,0.0,1.0
572.9,573.12,0.0,1.0
573.26,573.08,0.0,1.0
572.7,573.05,0.0,1.0
571.56,573.02,0.0,1.0
574.61,573.0,0.0,1.0
573.17,572.97,0.0,1.0
575.1,572.95,0.0,1.0
572.65,572.92,0.0,1.0
572.85,572.89,0.0,1.0
571.8,572.87,0.0,1.0
572.54,572.84,0.0,1.0
573.28,572.82,0.0,1.0
572.35,572.79,0.0,1.0
572.13,572.77,0.0,1.0
573.89,572.75,0.0,1.0
573.23,572.73,0.0,1.0
572.48,572.71,0.0,1.0
570.49,572.68,0.0,1.0
572.86,572.66,0.0,1.0
572.41,572.64,0.0,1.0
572.17,572.62,0.0,1.0
573.27,572.6,0.0,1.0
572.07,572.59,0.0,1.0
573.14,572.58,0.0,1.0
573.31,572.57,0.0,1.0
572.05,572.56,0.0,1.0
571.69,572.56,0.0,1.0
573.83,572.56,0.0,1.0
572.85,572.56,0.0,1.0
573.49,572.55,0.0,1.0
571.9,572.55,0.0,1.0
572.47,572.55,0.0,1.0
571.18,572.54,0.0,1.0
571.13,572.54,0.0,1.0
573.8,572.53,0.0,1.0
572.75,572.52,0.0,1.0
571.96,572.51,0.0,1.0
572.8,572.51,0.0,1.0
572.58,572.49,0.0,1.0
573.35,572.48,0.0,1.0
573.04,572.48,0.0,1.0
573.32,572.47,0.0,1.0
573.1,572.47,0.0,1.0
570.91,572.47,0.0,1.0
571.91,572.47,0.0,1.0
571.22,572.48,0.0,1.0
572.05,572.49,0.0,1.0
572.85,572.5,0.0,1.0
573.53,572.51,0.0,1.0
572.58,572.53,0.0,1.0
571.3,572.54,0.0,1.0
572.54,572.54,0.0,1.0
571.84,572.55,0.0,1.0
572.09,572.55,0.0,1.0
573.59,572.55,0.0,1.0
572.68,572.54,0.0,1.0
572.7,572.53,0.0,1.0
573.82,572.52,0.0,1.0
573.82,572.5,0.0,1.0
572.88,572.48,0.0,1.0
572.87,572.45,0.0,1.0
573.02,572.42,0.0,1.0
572.66,572.39,0.0,1.0
571.85,572.35,0.0,1.0
572.43,572.31,0.0,1.0
571.01,572.27,0.0,1.0
571.01,572.22,0.0,1.0
573.24,572.18,0.0,1.0
570.74,572.13,0.0,1.0
572.09,572.09,0.0,1.0
572.06,572.05,0.0,1.0
571.14,572.01,0.0,1.0
571.62,571.97,0.0,1.0
572.39,571.93,0.0,1.0
571.58,571.9,0.0,1.0
571.88,571.87,0.0,1.0
571.28,571.85,0.0,1.0
573.36,571.83,0.0,1.0
571.49,571.81,0.0,1.0
573.1,571.8,0.0,1.0
570.61,571.79,0.0,1.0
571.32,571.78,0.0,1.0
570.97,571.77,0.0,1.0
573.04,571.76,0.0,1.0
572.14,571.75,0.0,1.0
571.27,571.75,0.0,1.0
571.63,571.75,0.0,1.0
571.84,571.74,0.0,1.0
570.87,571.74,0.0,1.0
573.36,571.74,0.0,1.0
570.56,571.74,0.0,1.0
570.54,571.74,0.0,1.0
571.3,571.74,0.0,1.0
573.53,571.73,0.0,1.0
570.28,571.73,0.0,1.0
572.31,571.73,0.0,1.0
571.15,571.72,0.0,1.0
572.16,571.72,0.0,1.0
572.39,571.72,0.0,1.0
572.3,571.72,0.0,1.0
570.59,571.72,0.0,1.0
572.77,571.72,0.0,1.0
572.55,571.72,0.0,1.0
573.85,571.73,0.0,1.0
570.24,571.73,0.0,1.0
571.37,571.74,0.0,1.0
570.93,571.75,0.0,1.0
569.93,571.75,0.0,1.0
570.71,571.76,0.0,1.0
572.74,571.78,0.0,1.0
570.11,571.79,0.0,1.0
572.94,571.8,0.0,1.0
571.54,571.82,0.0,1.0
573.29,571.83,0.0,1.0
570.54,571.85,0.0,1.0
574.15,571.87,0.0,1.0
571.19,571.89,0.0,1.0
573.24,571.91,0.0,1.0
568.83,571.93,0.0,1.0
575.37,571.95,0.0,1.0
570.05,571.97,0.0,1.0
577.57,571.98,0.0,1.0
562.4,571.99,0.0,1.0
748.33,748.32,0.0,1.0
748.21,748.34,0.0,1.0
747.84,748.35,0.0,1.0
749.44,748.36,0.0,1.0
747.31,748.36,0.0,1.0
749.02,748.37,0.0,1.0
748.48,748.37,0.0,1.0
749.17,748.38,0.0,1.0
750.11,748.38,0.0,1.0
748.86,748.38,0.0,1.0
744.61,748.38,0.0,1.0
750.88,748.38,0.0,1.0
747.22,748.38,0.0,1.0
748.81,748.38,0.0,1.0
748.05,748.39,0.0,1.0
748.17,748.39,0.0,1.0
